lr_id,source,target,18321_a,24774_d,54023_b,56784_c,comparability,n_ir_tested,n_aih_tested,n_ir_notNA,n_aih_notNA,irHep_mean,AIH_mean,irHep_min,irHep_max,AIH_min,AIH_max,log2FC,is_strict_eligible,coherent_strict_irHep,coherent_strict_AIH,coherent_strict,enriched_strict
CD80,IgG+ plasmablast / plasma cell,Stellate cell,,,1.95066045434817e-06,3.29526938938048e-06,aih_only,0,2,0,2,,2.62296492186433e-06,,,1.95066045434817e-06,3.29526938938048e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgG+ plasmablast / plasma cell,Vascular endothelial cell,,,2.45014890233452e-06,4.27033292876852e-06,aih_only,0,2,0,2,,3.36024091555152e-06,,,2.45014890233452e-06,4.27033292876852e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,CD4+ T cell,,,7.12789680181548e-05,0.000141910583380399,aih_only,0,2,0,2,,0.000106594775699277,,,7.12789680181548e-05,0.000141910583380399,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,CD8+ T cell 1,,,1.58783923544555e-05,1.94243123220719e-05,aih_only,0,2,0,2,,1.76513523382637e-05,,,1.58783923544555e-05,1.94243123220719e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,CD8+ T cell 2,,,8.37073923745228e-06,1.58915854080416e-05,aih_only,0,2,0,2,,1.2131162322747e-05,,,8.37073923745228e-06,1.58915854080416e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,CD8+ T cell 3,,,1.78318579245979e-05,2.44917725651125e-05,aih_only,0,2,0,2,,2.11618152448552e-05,,,1.78318579245979e-05,2.44917725651125e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Cholangiocyte,,,1.03986697306449e-05,1.74381839016934e-05,aih_only,0,2,0,2,,1.39184268161691e-05,,,1.03986697306449e-05,1.74381839016934e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Hepatocyte 1,,,2.05182020873099e-06,3.3109195226036e-06,aih_only,0,2,0,2,,2.68136986566729e-06,,,2.05182020873099e-06,3.3109195226036e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Hepatocyte 2,,,1.17536956488081e-06,1.41838122466359e-06,aih_only,0,2,0,2,,1.2968753947722e-06,,,1.17536956488081e-06,1.41838122466359e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Hepatocyte 3,,,2.11883656047308e-06,1.9015433431062e-06,aih_only,0,2,0,2,,2.01018995178964e-06,,,1.9015433431062e-06,2.11883656047308e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Hepatocyte 4,,,2.25771319284518e-06,2.63130957374104e-06,aih_only,0,2,0,2,,2.44451138329311e-06,,,2.25771319284518e-06,2.63130957374104e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Ig+ hepatocyte,,,5.78449330522804e-06,1.64887002389129e-06,aih_only,0,2,0,2,,3.71668166455967e-06,,,1.64887002389129e-06,5.78449330522804e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,IgG+ B cell,,,5.10404707163014e-06,1.03066779423991e-05,aih_only,0,2,0,2,,7.70536250701462e-06,,,5.10404707163014e-06,1.03066779423991e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,IgG+ plasmablast / plasma cell,,,1.11431205671185e-05,1.65178622741672e-05,aih_only,0,2,0,2,,1.38304914206429e-05,,,1.11431205671185e-05,1.65178622741672e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,IgM+ B cell,,,3.77455124958301e-05,0.000167529678574512,aih_only,0,2,0,2,,0.000102637595535171,,,3.77455124958301e-05,0.000167529678574512,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Macrophage 1,,,1.24689727636261e-05,1.30353220373842e-05,aih_only,0,2,0,2,,1.27521474005051e-05,,,1.24689727636261e-05,1.30353220373842e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Macrophage 2,,,1.10479149159433e-05,1.39982264610327e-05,aih_only,0,2,0,2,,1.2523070688488e-05,,,1.10479149159433e-05,1.39982264610327e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Sinusoidal endothelial cell,,,6.38843244140044e-06,5.50525199445214e-06,aih_only,0,2,0,2,,5.94684221792629e-06,,,5.50525199445214e-06,6.38843244140044e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Stellate cell,,,7.55509467162576e-06,1.28081845075753e-05,aih_only,0,2,0,2,,1.01816395896005e-05,,,7.55509467162576e-06,1.28081845075753e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,IgM+ B cell,Vascular endothelial cell,,,1.00165893017071e-05,1.36127646177521e-05,aih_only,0,2,0,2,,1.18146769597296e-05,,,1.00165893017071e-05,1.36127646177521e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,CD4+ T cell,,,8.65476493854187e-05,0.000128307814991175,aih_only,0,2,0,2,,0.000107427732188297,,,8.65476493854187e-05,0.000128307814991175,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,CD8+ T cell 1,,,7.91412989303362e-05,0.000109016309257734,aih_only,0,2,0,2,,9.40788040940349e-05,,,7.91412989303362e-05,0.000109016309257734,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,CD8+ T cell 2,,,0.000132009772324466,0.000131998727202045,aih_only,0,2,0,2,,0.000132004249763255,,,0.000131998727202045,0.000132009772324466,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,CD8+ T cell 3,,,8.37137881001611e-05,0.000129283562876056,aih_only,0,2,0,2,,0.000106498675488108,,,8.37137881001611e-05,0.000129283562876056,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Cholangiocyte,,,1.34358092109266e-05,1.86989007625061e-05,aih_only,0,2,0,2,,1.60673549867164e-05,,,1.34358092109266e-05,1.86989007625061e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Hepatocyte 1,,,3.42042685357203e-05,3.38972058903908e-05,aih_only,0,2,0,2,,3.40507372130556e-05,,,3.38972058903908e-05,3.42042685357203e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Hepatocyte 2,,,1.73533900186665e-05,1.54371937292744e-05,aih_only,0,2,0,2,,1.63952918739705e-05,,,1.54371937292744e-05,1.73533900186665e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Hepatocyte 3,,,1.33834208184931e-05,2.03481164786814e-05,aih_only,0,2,0,2,,1.68657686485872e-05,,,1.33834208184931e-05,2.03481164786814e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Hepatocyte 4,,,3.75528045408164e-05,3.21315245579507e-05,aih_only,0,2,0,2,,3.48421645493836e-05,,,3.21315245579507e-05,3.75528045408164e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Ig+ hepatocyte,,,2.33050156992328e-05,1.87723356472811e-05,aih_only,0,2,0,2,,2.10386756732569e-05,,,1.87723356472811e-05,2.33050156992328e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,IgG+ B cell,,,1.16536053222546e-05,1.11015857037785e-05,aih_only,0,2,0,2,,1.13775955130166e-05,,,1.11015857037785e-05,1.16536053222546e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,IgG+ plasmablast / plasma cell,,,2.47367250770189e-05,2.7041787540144e-05,aih_only,0,2,0,2,,2.58892563085814e-05,,,2.47367250770189e-05,2.7041787540144e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,IgM+ B cell,,,1.62177806563676e-05,2.42270792647488e-05,aih_only,0,2,0,2,,2.02224299605582e-05,,,1.62177806563676e-05,2.42270792647488e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Macrophage 1,,,8.40851035376267e-05,0.000105402702675697,aih_only,0,2,0,2,,9.47439031066619e-05,,,8.40851035376267e-05,0.000105402702675697,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Macrophage 2,,,1.75730484420561e-05,3.17942775247856e-05,aih_only,0,2,0,2,,2.46836629834209e-05,,,1.75730484420561e-05,3.17942775247856e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Sinusoidal endothelial cell,,,6.39285456986555e-05,5.12056867568426e-05,aih_only,0,2,0,2,,5.75671162277491e-05,,,5.12056867568426e-05,6.39285456986555e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Stellate cell,,,1.86830897242969e-05,2.53081184116298e-05,aih_only,0,2,0,2,,2.19956040679633e-05,,,1.86830897242969e-05,2.53081184116298e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 1,Vascular endothelial cell,,,1.31256431590605e-05,1.29469229806674e-05,aih_only,0,2,0,2,,1.30362830698639e-05,,,1.29469229806674e-05,1.31256431590605e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,CD4+ T cell,,,2.32345390130224e-05,4.94085577587094e-05,aih_only,0,2,0,2,,3.63215483858659e-05,,,2.32345390130224e-05,4.94085577587094e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,CD8+ T cell 1,,,9.91294618668625e-06,2.37398799433691e-05,aih_only,0,2,0,2,,1.68264130650277e-05,,,9.91294618668625e-06,2.37398799433691e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,CD8+ T cell 2,,,8.44968173718809e-06,2.65401078094986e-05,aih_only,0,2,0,2,,1.74948947733433e-05,,,8.44968173718809e-06,2.65401078094986e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,CD8+ T cell 3,,,8.39242504189716e-06,2.90831534719727e-05,aih_only,0,2,0,2,,1.8737789256935e-05,,,8.39242504189716e-06,2.90831534719727e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Cholangiocyte,,,5.60328537671671e-06,8.58634363015529e-06,aih_only,0,2,0,2,,7.094814503436e-06,,,5.60328537671671e-06,8.58634363015529e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Hepatocyte 1,,,1.77331950868047e-06,6.00501217347039e-06,aih_only,0,2,0,2,,3.88916584107543e-06,,,1.77331950868047e-06,6.00501217347039e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Hepatocyte 2,,,1.53109663290047e-06,3.25444168030466e-06,aih_only,0,2,0,2,,2.39276915660257e-06,,,1.53109663290047e-06,3.25444168030466e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Hepatocyte 3,,,1.94776273130107e-06,4.5456376260034e-06,aih_only,0,2,0,2,,3.24670017865223e-06,,,1.94776273130107e-06,4.5456376260034e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Hepatocyte 4,,,1.61811822756975e-06,6.69820400213288e-06,aih_only,0,2,0,2,,4.15816111485131e-06,,,1.61811822756975e-06,6.69820400213288e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Ig+ hepatocyte,,,4.47691429603164e-06,5.03442777246309e-06,aih_only,0,2,0,2,,4.75567103424736e-06,,,4.47691429603164e-06,5.03442777246309e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,IgG+ B cell,,,3.96224866413425e-06,7.22135405006441e-06,aih_only,0,2,0,2,,5.59180135709933e-06,,,3.96224866413425e-06,7.22135405006441e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,IgG+ plasmablast / plasma cell,,,5.739210345518e-06,1.26439566867813e-05,aih_only,0,2,0,2,,9.19158351614966e-06,,,5.739210345518e-06,1.26439566867813e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,IgM+ B cell,,,5.25753682624319e-06,1.45689369006296e-05,aih_only,0,2,0,2,,9.91323686343642e-06,,,5.25753682624319e-06,1.45689369006296e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Macrophage 1,,,7.5403896089988e-06,1.66043173063762e-05,aih_only,0,2,0,2,,1.20723534576875e-05,,,7.5403896089988e-06,1.66043173063762e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Macrophage 2,,,6.01162349136685e-06,1.55278702905171e-05,aih_only,0,2,0,2,,1.0769746890942e-05,,,6.01162349136685e-06,1.55278702905171e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Sinusoidal endothelial cell,,,7.28016937991398e-06,1.02254269814227e-05,aih_only,0,2,0,2,,8.75279818066835e-06,,,7.28016937991398e-06,1.02254269814227e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Stellate cell,,,4.24667493297316e-06,8.82939853348757e-06,aih_only,0,2,0,2,,6.53803673323037e-06,,,4.24667493297316e-06,8.82939853348757e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Macrophage 2,Vascular endothelial cell,,,4.64735466865954e-06,7.34389184209901e-06,aih_only,0,2,0,2,,5.99562325537927e-06,,,4.64735466865954e-06,7.34389184209901e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,CD4+ T cell,,,1.08642880522439e-05,1.77710155195062e-05,aih_only,0,2,0,2,,1.4317651785875e-05,,,1.08642880522439e-05,1.77710155195062e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,CD8+ T cell 1,,,1.28378646048264e-05,1.66321442100464e-05,aih_only,0,2,0,2,,1.47350044074364e-05,,,1.28378646048264e-05,1.66321442100464e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,CD8+ T cell 2,,,1.64796630380112e-05,2.10230124573658e-05,aih_only,0,2,0,2,,1.87513377476885e-05,,,1.64796630380112e-05,2.10230124573658e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,CD8+ T cell 3,,,1.19936486501062e-05,2.26343109181296e-05,aih_only,0,2,0,2,,1.73139797841179e-05,,,1.19936486501062e-05,2.26343109181296e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Cholangiocyte,,,1.94882688408506e-06,3.01392214802569e-06,aih_only,0,2,0,2,,2.48137451605538e-06,,,1.94882688408506e-06,3.01392214802569e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Hepatocyte 1,,,4.65889437049716e-06,5.32114594861324e-06,aih_only,0,2,0,2,,4.9900201595552e-06,,,4.65889437049716e-06,5.32114594861324e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Hepatocyte 2,,,1.89464668973806e-06,2.70597049701896e-06,aih_only,0,2,0,2,,2.30030859337851e-06,,,1.89464668973806e-06,2.70597049701896e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Hepatocyte 3,,,1.8724468781492e-06,3.77470295994497e-06,aih_only,0,2,0,2,,2.82357491904708e-06,,,1.8724468781492e-06,3.77470295994497e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Hepatocyte 4,,,2.50874665413216e-06,4.84170225038492e-06,aih_only,0,2,0,2,,3.67522445225854e-06,,,2.50874665413216e-06,4.84170225038492e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Ig+ hepatocyte,,,4.09800977612403e-06,2.93999225176266e-06,aih_only,0,2,0,2,,3.51900101394334e-06,,,2.93999225176266e-06,4.09800977612403e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,IgG+ B cell,,,2.07157373616864e-06,1.75169689732397e-06,aih_only,0,2,0,2,,1.91163531674631e-06,,,1.75169689732397e-06,2.07157373616864e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,IgG+ plasmablast / plasma cell,,,3.98808777543344e-06,3.19084784504115e-06,aih_only,0,2,0,2,,3.58946781023729e-06,,,3.19084784504115e-06,3.98808777543344e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,IgM+ B cell,,,1.40627304089271e-06,2.96439086610608e-06,aih_only,0,2,0,2,,2.1853319534994e-06,,,1.40627304089271e-06,2.96439086610608e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Macrophage 1,,,9.52039018989329e-06,1.31481172448427e-05,aih_only,0,2,0,2,,1.1334253717368e-05,,,9.52039018989329e-06,1.31481172448427e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Macrophage 2,,,2.72843882962823e-06,4.58684455233086e-06,aih_only,0,2,0,2,,3.65764169097954e-06,,,2.72843882962823e-06,4.58684455233086e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Sinusoidal endothelial cell,,,2.66322414394136e-05,1.55167764249264e-05,aih_only,0,2,0,2,,2.107450893217e-05,,,1.55167764249264e-05,2.66322414394136e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Stellate cell,,,3.55816880646288e-06,3.89496227535158e-06,aih_only,0,2,0,2,,3.72656554090723e-06,,,3.55816880646288e-06,3.89496227535158e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Sinusoidal endothelial cell,Vascular endothelial cell,,,1.31258574222613e-06,2.05961706760157e-06,aih_only,0,2,0,2,,1.68610140491385e-06,,,1.31258574222613e-06,2.05961706760157e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,CD4+ T cell,,,1.59895187290777e-05,2.08372251546357e-05,aih_only,0,2,0,2,,1.84133719418567e-05,,,1.59895187290777e-05,2.08372251546357e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,CD8+ T cell 1,,,8.1954324192502e-06,1.03382310959501e-05,aih_only,0,2,0,2,,9.26683175760017e-06,,,8.1954324192502e-06,1.03382310959501e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,CD8+ T cell 2,,,6.50014984148591e-06,1.19886834424167e-05,aih_only,0,2,0,2,,9.24441664195133e-06,,,6.50014984148591e-06,1.19886834424167e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,CD8+ T cell 3,,,7.61983004221184e-06,1.23040987067633e-05,aih_only,0,2,0,2,,9.96196437448758e-06,,,7.61983004221184e-06,1.23040987067633e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Cholangiocyte,,,2.80940221636706e-06,4.26247448584657e-06,aih_only,0,2,0,2,,3.53593835110682e-06,,,2.80940221636706e-06,4.26247448584657e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Hepatocyte 1,,,1.64947686463766e-06,3.00782131623118e-06,aih_only,0,2,0,2,,2.32864909043442e-06,,,1.64947686463766e-06,3.00782131623118e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Hepatocyte 2,,,9.57603800564675e-07,1.43792452471127e-06,aih_only,0,2,0,2,,1.19776416263797e-06,,,9.57603800564675e-07,1.43792452471127e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Hepatocyte 3,,,5.56205090763712e-07,2.49342918489216e-06,aih_only,0,2,0,2,,1.52481713782794e-06,,,5.56205090763712e-07,2.49342918489216e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Hepatocyte 4,,,2.18767969369001e-06,2.61536433448478e-06,aih_only,0,2,0,2,,2.4015220140874e-06,,,2.18767969369001e-06,2.61536433448478e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Ig+ hepatocyte,,,1.41705400021327e-06,2.45297301177281e-06,aih_only,0,2,0,2,,1.93501350599304e-06,,,1.41705400021327e-06,2.45297301177281e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,IgG+ B cell,,,2.14146960986814e-06,4.88638549245006e-06,aih_only,0,2,0,2,,3.5139275511591e-06,,,2.14146960986814e-06,4.88638549245006e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,IgG+ plasmablast / plasma cell,,,3.82024232979289e-06,5.287410362832e-06,aih_only,0,2,0,2,,4.55382634631245e-06,,,3.82024232979289e-06,5.287410362832e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,IgM+ B cell,,,3.98719156479329e-06,8.57170565868364e-06,aih_only,0,2,0,2,,6.27944861173847e-06,,,3.98719156479329e-06,8.57170565868364e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Macrophage 1,,,6.72340546495433e-06,7.43353164747464e-06,aih_only,0,2,0,2,,7.07846855621448e-06,,,6.72340546495433e-06,7.43353164747464e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Macrophage 2,,,2.96483671806891e-06,5.08912799906721e-06,aih_only,0,2,0,2,,4.02698235856806e-06,,,2.96483671806891e-06,5.08912799906721e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Sinusoidal endothelial cell,,,8.48364054498026e-06,4.57974891418271e-06,aih_only,0,2,0,2,,6.53169472958148e-06,,,4.57974891418271e-06,8.48364054498026e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Stellate cell,,,4.62104280228934e-06,6.02652475252124e-06,aih_only,0,2,0,2,,5.32378377740529e-06,,,4.62104280228934e-06,6.02652475252124e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Stellate cell,Vascular endothelial cell,,,2.81939276261375e-06,3.92602857991945e-06,aih_only,0,2,0,2,,3.3727106712666e-06,,,2.81939276261375e-06,3.92602857991945e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,CD4+ T cell,,,2.88973273593717e-05,1.86106006021957e-05,aih_only,0,2,0,2,,2.37539639807837e-05,,,1.86106006021957e-05,2.88973273593717e-05,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,CD8+ T cell 1,,,6.31163839363096e-06,4.04869161096423e-06,aih_only,0,2,0,2,,5.18016500229759e-06,,,4.04869161096423e-06,6.31163839363096e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,CD8+ T cell 2,,,1.61845701999286e-06,2.12397835062731e-06,aih_only,0,2,0,2,,1.87121768531009e-06,,,1.61845701999286e-06,2.12397835062731e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,CD8+ T cell 3,,,7.32963076097017e-06,4.15290349974423e-06,aih_only,0,2,0,2,,5.7412671303572e-06,,,4.15290349974423e-06,7.32963076097017e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Cholangiocyte,,,4.23194432942474e-06,2.44289982222742e-06,aih_only,0,2,0,2,,3.33742207582608e-06,,,2.44289982222742e-06,4.23194432942474e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Hepatocyte 1,,,6.20074967504815e-07,6.0112926895981e-07,aih_only,0,2,0,2,,6.10602118232312e-07,,,6.0112926895981e-07,6.20074967504815e-07,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Hepatocyte 2,,,6.99807032504734e-07,1.51782706662112e-07,aih_only,0,2,0,2,,4.25794869583423e-07,,,1.51782706662112e-07,6.99807032504734e-07,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Hepatocyte 3,,,8.92381366776382e-07,7.94463743548366e-07,aih_only,0,2,0,2,,8.43422555162374e-07,,,7.94463743548366e-07,8.92381366776382e-07,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Hepatocyte 4,,,1.0276529701615e-07,5.03871180078249e-07,aih_only,0,2,0,2,,3.03318238547199e-07,,,1.0276529701615e-07,5.03871180078249e-07,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Ig+ hepatocyte,,,2.41448513282921e-07,2.99376778336524e-07,aih_only,0,2,0,2,,2.70412645809722e-07,,,2.41448513282921e-07,2.99376778336524e-07,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,IgG+ B cell,,,3.27748029842976e-06,3.69602124332398e-06,aih_only,0,2,0,2,,3.48675077087687e-06,,,3.27748029842976e-06,3.69602124332398e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,IgG+ plasmablast / plasma cell,,,5.47096918560747e-06,3.44967851205732e-06,aih_only,0,2,0,2,,4.4603238488324e-06,,,3.44967851205732e-06,5.47096918560747e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,IgM+ B cell,,,8.67730101516118e-06,8.20406751713402e-06,aih_only,0,2,0,2,,8.4406842661476e-06,,,8.20406751713402e-06,8.67730101516118e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Macrophage 1,,,4.1562875582093e-06,1.96915394025544e-06,aih_only,0,2,0,2,,3.06272074923237e-06,,,1.96915394025544e-06,4.1562875582093e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Macrophage 2,,,4.24728475479472e-06,2.47746309555399e-06,aih_only,0,2,0,2,,3.36237392517435e-06,,,2.47746309555399e-06,4.24728475479472e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Sinusoidal endothelial cell,,,9.52611372110546e-07,2.72201212468519e-06,aih_only,0,2,0,2,,1.83731174839787e-06,,,9.52611372110546e-07,2.72201212468519e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Stellate cell,,,4.08340484172406e-06,2.70133913245676e-06,aih_only,0,2,0,2,,3.39237198709041e-06,,,2.70133913245676e-06,4.08340484172406e-06,,FALSE,FALSE,FALSE,FALSE,
CD80,Vascular endothelial cell,Vascular endothelial cell,,,1.43048833835613e-05,3.71542793687491e-06,aih_only,0,2,0,2,,9.0101556602181e-06,,,3.71542793687491e-06,1.43048833835613e-05,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,CD4+ T cell,,,9.58033359022979e-05,0.00013099251090059,aih_only,0,2,0,2,,0.000113397923401444,,,9.58033359022979e-05,0.00013099251090059,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,CD8+ T cell 1,,,1.71673077736319e-05,2.15634218670705e-05,aih_only,0,2,0,2,,1.93653648203512e-05,,,1.71673077736319e-05,2.15634218670705e-05,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,CD8+ T cell 2,,,9.218955951025e-06,1.51180507866593e-05,aih_only,0,2,0,2,,1.21685033688421e-05,,,9.218955951025e-06,1.51180507866593e-05,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,CD8+ T cell 3,,,1.89863546899986e-05,2.41879935596841e-05,aih_only,0,2,0,2,,2.15871741248413e-05,,,1.89863546899986e-05,2.41879935596841e-05,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,Cholangiocyte,,,4.47125297636736e-06,5.90214318985133e-06,aih_only,0,2,0,2,,5.18669808310934e-06,,,4.47125297636736e-06,5.90214318985133e-06,,FALSE,FALSE,FALSE,FALSE,
CD86,CD4+ T cell,Hepatocyte 1,,,8.53362918016767e-07,1.36469379876448e-06,aih_only,0,2,0,2,,1.10902835839062e-06,,,8.53362918016767e-07,1.36469379876448e-06,,FALSE,FALSE,FALSE,FALSE,
